LineId,Time,Level,Content,EventTemplate,EventId
1278,Mon Dec 05 07:43:16 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,a54f5ca4
1279,Mon Dec 05 07:43:15 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1280,Mon Dec 05 07:43:16 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1281,Mon Dec 05 07:43:19 2005,notice,jk2_init() Found child 4986 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1282,Mon Dec 05 07:43:19 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1283,Mon Dec 05 07:43:19 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,a54f5ca4
1284,Mon Dec 05 07:46:01 2005,notice,jk2_init() Found child 4991 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1285,Mon Dec 05 07:46:01 2005,notice,jk2_init() Found child 4992 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1286,Mon Dec 05 07:46:46 2005,notice,jk2_init() Found child 4996 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1287,Mon Dec 05 07:46:46 2005,notice,jk2_init() Found child 4995 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1288,Mon Dec 05 07:47:13 2005,notice,jk2_init() Found child 4998 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1289,Mon Dec 05 07:47:13 2005,notice,jk2_init() Found child 4999 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1290,Mon Dec 05 07:47:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1291,Mon Dec 05 07:47:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1292,Mon Dec 05 07:47:21 2005,notice,jk2_init() Found child 5000 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1293,Mon Dec 05 07:47:22 2005,error,mod_jk child workerEnv in error state 8,mod_jk child workerEnv in error state <*>,a54f5ca4
1294,Mon Dec 05 07:47:21 2005,notice,jk2_init() Found child 5001 in scoreboard slot 9,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1295,Mon Dec 05 07:47:23 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1296,Mon Dec 05 07:47:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1297,Mon Dec 05 07:47:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1298,Mon Dec 05 07:47:40 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,a54f5ca4
1299,Mon Dec 05 07:47:40 2005,error,mod_jk child workerEnv in error state 8,mod_jk child workerEnv in error state <*>,a54f5ca4
1300,Mon Dec 05 07:48:04 2005,notice,jk2_init() Found child 5002 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1301,Mon Dec 05 07:48:04 2005,notice,jk2_init() Found child 5003 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1302,Mon Dec 05 07:48:46 2005,notice,jk2_init() Found child 5005 in scoreboard slot 9,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1303,Mon Dec 05 07:48:46 2005,notice,jk2_init() Found child 5006 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1304,Mon Dec 05 07:48:55 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1305,Mon Dec 05 07:48:55 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1306,Mon Dec 05 07:48:55 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1307,Mon Dec 05 07:48:55 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,a54f5ca4
1308,Mon Dec 05 07:48:56 2005,notice,jk2_init() Found child 5007 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1309,Mon Dec 05 07:48:56 2005,notice,jk2_init() Found child 5008 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1310,Mon Dec 05 07:48:56 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1311,Mon Dec 05 07:48:56 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1312,Mon Dec 05 07:48:56 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1313,Mon Dec 05 07:48:56 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,a54f5ca4
1314,Mon Dec 05 07:50:54 2005,notice,jk2_init() Found child 5017 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1315,Mon Dec 05 07:50:54 2005,notice,jk2_init() Found child 5016 in scoreboard slot 9,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1316,Mon Dec 05 07:51:22 2005,notice,jk2_init() Found child 5018 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1317,Mon Dec 05 07:51:20 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1318,Mon Dec 05 07:51:23 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1319,Mon Dec 05 07:51:39 2005,notice,jk2_init() Found child 5020 in scoreboard slot 9,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1320,Mon Dec 05 07:51:39 2005,notice,jk2_init() Found child 5019 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1321,Mon Dec 05 07:51:56 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1322,Mon Dec 05 07:51:56 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1323,Mon Dec 05 07:52:02 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1324,Mon Dec 05 07:52:02 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,a54f5ca4
1325,Mon Dec 05 07:52:29 2005,notice,jk2_init() Found child 5021 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1326,Mon Dec 05 07:52:29 2005,notice,jk2_init() Found child 5022 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1327,Mon Dec 05 07:52:56 2005,notice,jk2_init() Found child 5024 in scoreboard slot 9,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1328,Mon Dec 05 07:52:56 2005,notice,jk2_init() Found child 5023 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1329,Mon Dec 05 07:52:55 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1330,Mon Dec 05 07:53:01 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,a54f5ca4
1331,Mon Dec 05 07:53:24 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1332,Mon Dec 05 07:54:01 2005,notice,jk2_init() Found child 5029 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1333,Mon Dec 05 07:54:02 2005,notice,jk2_init() Found child 5030 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1334,Mon Dec 05 07:54:48 2005,notice,jk2_init() Found child 5033 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1335,Mon Dec 05 07:54:48 2005,notice,jk2_init() Found child 5032 in scoreboard slot 9,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1336,Mon Dec 05 07:55:00 2005,notice,jk2_init() Found child 5035 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1337,Mon Dec 05 07:55:00 2005,notice,jk2_init() Found child 5034 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1338,Mon Dec 05 07:55:07 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1339,Mon Dec 05 07:55:08 2005,error,mod_jk child workerEnv in error state 8,mod_jk child workerEnv in error state <*>,a54f5ca4
1340,Mon Dec 05 07:55:07 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1341,Mon Dec 05 07:55:08 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,a54f5ca4
1342,Mon Dec 05 07:55:07 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1343,Mon Dec 05 07:55:08 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,a54f5ca4
1344,Mon Dec 05 07:55:13 2005,notice,jk2_init() Found child 5036 in scoreboard slot 9,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1345,Mon Dec 05 07:57:01 2005,notice,jk2_init() Found child 5050 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1346,Mon Dec 05 07:57:01 2005,notice,jk2_init() Found child 5049 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1347,Mon Dec 05 07:57:01 2005,notice,jk2_init() Found child 5048 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1348,Mon Dec 05 07:57:02 2005,notice,jk2_init() Found child 5051 in scoreboard slot 9,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1349,Mon Dec 05 07:57:02 2005,error,jk2_init() Can't find child 5053 in scoreboard,jk2_init(<*>) <*>'<*> <*> <*> <*> <*> <*>,fd92a966
1350,Mon Dec 05 07:57:02 2005,error,jk2_init() Can't find child 5054 in scoreboard,jk2_init(<*>) <*>'<*> <*> <*> <*> <*> <*>,fd92a966
1351,Mon Dec 05 07:57:02 2005,notice,jk2_init() Found child 5052 in scoreboard slot 10,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1352,Mon Dec 05 07:57:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1353,Mon Dec 05 07:57:02 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1354,Mon Dec 05 07:57:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1355,Mon Dec 05 07:57:02 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1356,Mon Dec 05 07:57:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1357,Mon Dec 05 07:57:02 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1358,Mon Dec 05 07:57:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1359,Mon Dec 05 07:57:02 2005,error,mod_jk child workerEnv in error state 8,mod_jk child workerEnv in error state <*>,a54f5ca4
1360,Mon Dec 05 07:57:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1361,Mon Dec 05 07:57:02 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1362,Mon Dec 05 07:57:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1363,Mon Dec 05 07:57:02 2005,error,mod_jk child init 1 -2,mod_jk child init <*> -<*>,cf37fa69
1364,Mon Dec 05 07:57:02 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1365,Mon Dec 05 07:57:02 2005,error,mod_jk child init 1 -2,mod_jk child init <*> -<*>,cf37fa69
1366,Mon Dec 05 09:09:48 2005,error,[client 207.12.15.211] Directory index forbidden by rule: /var/www/html/,client[<*> <*>] <*> <*> <*> <*> <*>: ,38bbf1a4
1367,Mon Dec 05 09:36:13 2005,notice,jk2_init() Found child 5271 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1368,Mon Dec 05 09:36:13 2005,notice,jk2_init() Found child 5270 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1369,Mon Dec 05 09:36:14 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1370,Mon Dec 05 09:36:14 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1371,Mon Dec 05 09:36:14 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1372,Mon Dec 05 09:36:14 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1373,Mon Dec 05 09:55:21 2005,notice,jk2_init() Found child 5295 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1374,Mon Dec 05 09:55:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1375,Mon Dec 05 09:55:21 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1376,Mon Dec 05 10:10:32 2005,notice,jk2_init() Found child 5330 in scoreboard slot 9,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1377,Mon Dec 05 10:10:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1378,Mon Dec 05 10:10:33 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1379,Mon Dec 05 10:16:20 2005,notice,jk2_init() Found child 5344 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1380,Mon Dec 05 10:16:52 2005,notice,jk2_init() Found child 5347 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1381,Mon Dec 05 10:16:53 2005,notice,jk2_init() Found child 5348 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1382,Mon Dec 05 10:17:45 2005,notice,jk2_init() Found child 5350 in scoreboard slot 9,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1383,Mon Dec 05 10:17:45 2005,notice,jk2_init() Found child 5349 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1384,Mon Dec 05 10:17:49 2005,notice,jk2_init() Found child 5352 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1385,Mon Dec 05 10:17:50 2005,notice,jk2_init() Found child 5351 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1386,Mon Dec 05 10:17:51 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1387,Mon Dec 05 10:17:51 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1388,Mon Dec 05 10:17:51 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1389,Mon Dec 05 10:17:51 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1390,Mon Dec 05 10:17:51 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1391,Mon Dec 05 10:17:51 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1392,Mon Dec 05 10:17:51 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,a54f5ca4
1393,Mon Dec 05 10:17:51 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,a54f5ca4
1394,Mon Dec 05 10:21:05 2005,notice,jk2_init() Found child 5366 in scoreboard slot 9,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1395,Mon Dec 05 10:21:05 2005,notice,jk2_init() Found child 5365 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1396,Mon Dec 05 10:21:05 2005,notice,jk2_init() Found child 5367 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1397,Mon Dec 05 10:21:07 2005,notice,jk2_init() Found child 5368 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1398,Mon Dec 05 10:21:13 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1399,Mon Dec 05 10:21:13 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1400,Mon Dec 05 10:21:13 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1401,Mon Dec 05 10:21:13 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1402,Mon Dec 05 10:21:13 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1403,Mon Dec 05 10:21:13 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1404,Mon Dec 05 10:21:13 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1405,Mon Dec 05 10:21:13 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1406,Mon Dec 05 10:26:26 2005,notice,jk2_init() Found child 5384 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1407,Mon Dec 05 10:26:26 2005,notice,jk2_init() Found child 5385 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1408,Mon Dec 05 10:26:25 2005,notice,jk2_init() Found child 5386 in scoreboard slot 9,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1409,Mon Dec 05 10:26:25 2005,notice,jk2_init() Found child 5387 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1410,Mon Dec 05 10:26:31 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1411,Mon Dec 05 10:26:31 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1412,Mon Dec 05 10:26:31 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1413,Mon Dec 05 10:26:31 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1414,Mon Dec 05 10:26:31 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1415,Mon Dec 05 10:26:31 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1416,Mon Dec 05 10:26:31 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1417,Mon Dec 05 10:26:31 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1418,Mon Dec 05 10:26:36 2005,notice,jk2_init() Found child 5388 in scoreboard slot 10,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1419,Mon Dec 05 10:26:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1420,Mon Dec 05 10:26:36 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1421,Mon Dec 05 10:26:39 2005,error,[client 141.153.150.164] Directory index forbidden by rule: /var/www/html/,client[<*> <*>] <*> <*> <*> <*> <*>: ,38bbf1a4
1422,Mon Dec 05 10:28:44 2005,error,[client 198.232.168.9] Directory index forbidden by rule: /var/www/html/,client[<*> <*>] <*> <*> <*> <*> <*>: ,38bbf1a4
1423,Mon Dec 05 10:31:40 2005,notice,jk2_init() Found child 5404 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1424,Mon Dec 05 10:31:40 2005,notice,jk2_init() Found child 5405 in scoreboard slot 9,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1425,Mon Dec 05 10:33:41 2005,notice,jk2_init() Found child 5418 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1426,Mon Dec 05 10:33:41 2005,notice,jk2_init() Found child 5419 in scoreboard slot 7,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1427,Mon Dec 05 10:33:41 2005,notice,jk2_init() Found child 5417 in scoreboard slot 9,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1428,Mon Dec 05 10:33:41 2005,notice,jk2_init() Found child 5416 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1429,Mon Dec 05 10:33:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1430,Mon Dec 05 10:33:44 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1431,Mon Dec 05 10:33:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1432,Mon Dec 05 10:33:44 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state <*>,a54f5ca4
1433,Mon Dec 05 10:33:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1434,Mon Dec 05 10:33:44 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,a54f5ca4
1435,Mon Dec 05 10:33:44 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init(<*>) <*> <*>,0e7efa0f
1436,Mon Dec 05 10:33:44 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state <*>,a54f5ca4
1437,Mon Dec 05 10:36:10 2005,notice,jk2_init() Found child 5426 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1438,Mon Dec 05 10:36:10 2005,notice,jk2_init() Found child 5425 in scoreboard slot 9,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1439,Mon Dec 05 10:36:58 2005,notice,jk2_init() Found child 5428 in scoreboard slot 8,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1440,Mon Dec 05 10:37:27 2005,notice,jk2_init() Found child 5429 in scoreboard slot 9,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1441,Mon Dec 05 10:37:27 2005,notice,jk2_init() Found child 5430 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
1442,Mon Dec 05 10:38:00 2005,notice,jk2_init() Found child 5434 in scoreboard slot 6,jk2_init(<*>) <*> <*> <*> <*> <*> <*> <*>,d6ce92fd
