LineId,Month,Date,Time,User,Component,PID,Address,Content,EventTemplate,EventId
1151,Jul,5,00:21:07,authorMacBook-Pro,Google Chrome,35628,,-_continuousScroll is deprecated for NSScrollWheel. Please use -hasPreciseScrollingDeltas.,_continuousScroll-is deprecated <*> <*> <*>. <*> <*> -,ed7f7f71
1152,Jul,5,00:21:07,authorMacBook-Pro,Google Chrome,35628,,-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.,deviceDeltaY-is deprecated <*> <*> <*>. <*> <*> -,a434b999
1153,Jul,5,00:28:42,authorMacBook-Pro,com.apple.WebKit.WebContent,35671,,[00:28:42.167] (Fig) signalled err=-12871,<*>[<*>:<*>:<*>.<*>] (<*>) <*> <*>=-,fb68cf52
1154,Jul,5,00:29:04,authorMacBook-Pro,com.apple.WebKit.WebContent,35671,,[00:29:04.085] <<<< CRABS >>>> crabsWaitForLoad: [0x7fbc7ac683a0] Wait time out - -1001 (msRequestTimeout -1),<*>[<*>:<*>:<*>.<*>] <<<< <*> >>>> <*>: [<*>] <*> <*> <*> - -<*> (<*> -,3c51c5dd
1155,Jul,5,00:29:25,authorMacBook-Pro,QQ,10018,,tcp_connection_handle_connect_conditions_bad 22710 failed: 3 - No network route,tcp_connection_handle_connect_conditions_bad <*> failed: <*> - <*> <*> route,7c724972
1156,Jul,5,00:30:00,calvisitor-10-105-163-10,syslogd,44,,"Configuration Notice: ASL Module ""com.apple.corecdp.osx.asl"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.","Configuration Notice: ASL Module ""<*>"" <*> <*> <*>. <*> <*> <*> not <*> <*> <*> <*> <*> <*> <*> in the ASL database.",1e137730
1157,Jul,5,00:33:56,calvisitor-10-105-163-10,locationd,82,,"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1001 ""The request timed out."" UserInfo={NSUnderlyingError=0x7fb7ed616c80 {Error Domain=kCFErrorDomainCFNetwork Code=-1001 ""The request timed out."" UserInfo={NSErrorFailingURLStringKey=https://gs-loc.apple.com/clls/wloc, NSErrorFailingURLKey=https://gs-loc.apple.com/clls/wloc, _kCFStreamErrorCodeKey=-2102, _kCFStreamErrorDomainKey=4, NSLocalizedDescription=The request timed out.}}, NSErrorFailingURLStringKey=https://gs-loc.apple.com/clls/wloc, NSErrorFailingURLKey=https://gs-loc.apple.com/clls/wloc, _kCFStreamErrorDomainKey=4, _kCFStreamErrorCodeKey=-2102, NSLocalizedDescription=The request timed out.}","PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-<*> ""<*> <*> <*> <*>."" UserInfo={NSUnderlyingError=<*> {<*> <*>=<*> <*>=-<*> ""<*> request timed out."" UserInfo={NSErrorFailingURLStringKey=https:<*>, <*>=<*>:<*>, <*>=-<*>, <*>=<*>, <*>=<*> <*> <*> <*>.}}, <*>=<*>:<*>, <*>=<*>:<*>, <*>=<*>, <*>=-<*>, <*>=<*> <*> <*> <*>.}",5b3426be
1158,Jul,5,00:47:16,calvisitor-10-105-163-10,WindowServer,184,,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,send_datagram_available_ping: pid <*> failed to act on a ping it dequeued before <*> out.,e51f3740
1159,Jul,5,00:53:57,calvisitor-10-105-163-10,locationd,82,,"NETWORK: no response from server, reachability, 2, queryRetries, 2","NETWORK: <*> <*> <*> <*>, <*>, <*>, <*>, <*>",28a39b7d
1160,Jul,5,00:55:33,calvisitor-10-105-163-10,locationd,82,,"NETWORK: requery, 0, 0, 0, 0, 284, items, fQueryRetries, 0, fLastRetryTimestamp, 520934130.6","NETWORK: <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>.<*>",1ba4f103
1161,Jul,5,00:58:26,calvisitor-10-105-163-10,wirelessproxd,75,,Failed to stop a scan - central is not powered on: 4,Failed <*> <*> <*> <*> - <*> is not powered on: <*>,e9a86cb1
1162,Jul,5,00:58:27,calvisitor-10-105-163-10,WindowServer,184,,"device_generate_desktop_screenshot: authw 0x7fa82407ea00(2000), shield 0x7fa82435f400(2001)","device_generate_desktop_screenshot: authw <*>(<*>), <*> <*>(<*>)",7c4b3bba
1163,Jul,5,01:19:55,calvisitor-10-105-163-10,kernel,0,,[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),HID[ATC] [AppleDeviceManagementHIDEventService] processWakeReason::Wake reason Host: <*> (,161566ba
1164,Jul,5,01:33:27,calvisitor-10-105-163-10,kernel,0,,en0: channel changed to 1,en0: channel changed to <*>,86f9b3d4
1165,Jul,5,01:47:03,calvisitor-10-105-163-10,kernel,0,,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 7,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = <*>,e3b61a44
1166,Jul,5,02:27:53,calvisitor-10-105-163-10,com.apple.AddressBook.InternetAccountsBridge,35749,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 2,dnssd_clientstub <*>: <*>(<*>)-> <*> of tries: <*>,a7887fb1
1167,Jul,5,02:27:53,calvisitor-10-105-163-10,com.apple.CDScheduler,258,,Thermal pressure state: 1 Memory pressure state: 0,Thermal pressure state: <*> <*> <*> state: <*>,d730fb11
1168,Jul,5,02:27:57,calvisitor-10-105-163-10,com.apple.AddressBook.InternetAccountsBridge,35749,,dnssd_clientstub ConnectToServer: connect()-> No of tries: 3,dnssd_clientstub <*>: <*>(<*>)-> <*> of tries: <*>,a7887fb1
1169,Jul,5,02:28:22,calvisitor-10-105-163-10,kernel,0,,ARPT: 720406.265686: AirPort_Brcm43xx::powerChange: System Sleep,ARPT: <*>.<*>: <*>::<*>: <*> <*>,2b495bc8
1170,Jul,5,02:41:24,calvisitor-10-105-163-10,kernel,0,,ARPT: 720413.304306: wl0: setup_keepalive: Remote IP: 17.249.12.81,ARPT: <*>.<*>: <*>: <*>: <*> <*>: <*>,ebbc1530
1171,Jul,5,02:54:51,calvisitor-10-105-163-10,kernel,0,,AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,016decae
1172,Jul,5,03:08:26,calvisitor-10-105-163-10,kernel,0,,en0: BSSID changed to 5c:50:15:4c:18:13,en0: BSSID changed to <*>:<*>:<*>:<*>:<*>:<*>,61568298
1173,Jul,5,03:08:26,calvisitor-10-105-163-10,kernel,0,,en0: BSSID changed to 5c:50:15:4c:18:13,en0: BSSID changed to <*>:<*>:<*>:<*>:<*>:<*>,61568298
1174,Jul,5,03:08:49,calvisitor-10-105-163-10,sandboxd,129,[35762],com.apple.Addres(35762) deny network-outbound /private/var/run/mDNSResponder,<*>(<*>) <*> network-outbound <*>,e1536298
1175,Jul,5,03:35:40,calvisitor-10-105-163-10,kernel,0,,RTC: PowerByCalendarDate setting ignored,RTC: PowerByCalendarDate <*> <*>,fd73e34a
1176,Jul,5,03:35:45,calvisitor-10-105-163-10,kernel,0,,ARPT: 720580.338311: AirPort_Brcm43xx::powerChange: System Sleep,ARPT: <*>.<*>: <*>::<*>: <*> <*>,2b495bc8
1177,Jul,5,03:49:12,calvisitor-10-105-163-10,kernel,0,,Wake reason: RTC (Alarm),Wake reason: RTC (Alarm),2068da72
1178,Jul,5,03:49:24,calvisitor-10-105-163-10,kernel,0,,Sandbox: com.apple.Addres(35773) deny(1) network-outbound /private/var/run/mDNSResponder,Sandbox: <*>(<*>) <*>(<*>) <*>-<*> <*>,d8666fb2
1179,Jul,5,03:49:51,calvisitor-10-105-163-10,kernel,0,,"PM response took 1988 ms (54, powerd)","PM response took <*> <*> (<*>, <*>)",ed71cf61
1180,Jul,5,03:58:47,calvisitor-10-105-163-10,kernel,0,,Wake reason: EC.SleepTimer (SleepTimer),Wake reason: EC.SleepTimer (<*>),3375aa19
1181,Jul,5,03:58:47,calvisitor-10-105-163-10,kernel,0,,"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3","USBMSC <*> (<*>-<*>): <*> <*> <*> <*>, <*>",39db207e
1182,Jul,5,04:12:21,calvisitor-10-105-163-10,syslogd,44,,ASL Sender Statistics,ASL <*> <*>,be9956da
1183,Jul,5,04:12:22,calvisitor-10-105-163-10,kernel,0,,**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- 0x6000 ****,BroadcomBluetoothHostControllerUSBTransport**** [start][Completed] -- matched (on Device <*>) -- ,59068ca2
1184,Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,"hibernate_newruntime_map time: 0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled 0","hibernate_newruntime_map time: <*> <*>, <*>(<*>), <*> <*>",7a403317
1185,Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,"hibernate_machine_init pagesDone 451550 sum2 4886d9d9, time: 197 ms, disk(0x20000) 799 Mb/s, comp bytes: 40017920 time: 27 ms 1412 Mb/s, crypt bytes: 160550912 time: 39 ms 3904 Mb/s","hibernate_machine_init pagesDone <*> <*> <*>, time: <*> <*>, <*>(<*>) <*> <*>/<*>, <*> <*>: <*> <*>: <*> <*> <*> <*>/s, crypt bytes: <*> <*>: <*> <*> <*> <*>/<*>",a9e3e365
1186,Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,vm_compressor_fastwake_warmup (581519 - 591525) - starting,vm_compressor_fastwake_warmup (<*> - <*>) - <*>,a8acb7c3
1187,Jul,5,10:31:18,calvisitor-10-105-163-10,kernel,0,,BuildActDeviceEntry exit,BuildActDeviceEntry exit,d960bc67
1188,Jul,5,10:31:19,calvisitor-10-105-163-10,identityservicesd,272,,"<IMMacNotificationCenterManager: 0x7ff1b2e00ba0>: Updating enabled: YES   (Topics: ( ""com.apple.private.alloy.icloudpairing"", ""com.apple.private.alloy.continuity.encryption"", ""com.apple.private.alloy.continuity.activity"", ""com.apple.ess"", ""com.apple.private.ids"", ""com.apple.private.alloy.phonecontinuity"", ""com.apple.madrid"", ""com.apple.private.ac"", ""com.apple.private.alloy.phone.auth"", ""com.apple.private.alloy.keychainsync"", ""com.apple.private.alloy.fmf"", ""com.apple.private.alloy.sms"", ""com.apple.private.alloy.screensharing"", ""com.apple.private.alloy.maps"", ""com.apple.private.alloy.thumper.keys"", ""com.apple.private.alloy.continuity.tethering"" ))","IMMacNotificationCenterManager<<*>: <*>>: <*> <*>: <*>   (<*>: ( ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", ""<*>"", """,6abac1b5
1189,Jul,5,10:31:23,calvisitor-10-105-163-10,kernel,0,,AppleCamIn::handleWakeEvent_gated,AppleCamIn::<*>,9dd06d41
1190,Jul,5,10:31:24,authorMacBook-Pro,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,__73-[<*> <*>:<*>:<*>:<*>:]<*> <*> <*> <*> <*>,331d4de9
1191,Jul,5,10:31:56,calvisitor-10-105-160-179,locationd,82,,Location icon should now be in state 'Active',Location icon should now be in state 'Active',1c4410e3
1192,Jul,5,10:32:08,calvisitor-10-105-160-179,locationd,82,,Location icon should now be in state 'Inactive',Location icon should now be in state 'Inactive',ec6b9b15
1193,Jul,5,10:41:38,calvisitor-10-105-160-179,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,KeychainGetICDPStatus: keychain: -<*>,7e4b7603
1194,Jul,5,10:43:32,calvisitor-10-105-160-179,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,KeychainGetICDPStatus: keychain: -<*>,7e4b7603
1195,Jul,5,10:44:16,calvisitor-10-105-160-179,Safari,9852,,KeychainGetICDPStatus: keychain: -25300,KeychainGetICDPStatus: keychain: -<*>,7e4b7603
1196,Jul,5,10:45:00,calvisitor-10-105-160-179,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.35830,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.History.xpc/Contents/MacOS/com.apple.Safari.History error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc","Path <*> <*> in target domain: type = <*>, path = <*> <*> = <*>: <*> <*> <*> <*> <*> <*> <*> the requestor's bundle, origin = <*>",be447dd5
1197,Jul,5,10:48:06,calvisitor-10-105-160-179,quicklookd,35840,,Error returned from iconservicesagent: (null),Error returned from iconservicesagent: (<*>),f38c91bc
1198,Jul,5,10:52:15,calvisitor-10-105-160-179,GoogleSoftwareUpdateAgent,35861,,"2017-07-05 10:52:15.982 GoogleSoftwareUpdateAgent[35861/0x700000323000] [lvl=2] -[KSOutOfProcessFetcher(PrivateMethods) helperDidTerminate:] KSOutOfProcessFetcher fetch ended for URL: ""https://tools.google.com/service/update2?cup2hreq=d297a7e5b56d6bd4faa75860fff6e485c301bf4e943a561afff6c8b3707ce948&cup2key=7:2988503627""","<*>-<*>-<*> <*>:<*>:<*>.<*> <*>[<*>/<*>] [<*>=<*>] -[<*>(<*>) <*>:] <*> <*> <*> for URL: ""https:<*>?<*>=<*>&<*>=<*>:<*>""",9024e49a
1199,Jul,5,10:52:16,calvisitor-10-105-160-179,ksfetch,35863,,2017-07-05 10:52:16.779 ksfetch[35863/0x7fff79824000] [lvl=2] main() Fetcher received a request: <NSMutableURLRequest: 0x100501610> { URL: https://tools.google.com/service/update2?cup2hreq=a7873a51b1cb55518e420d20dff47d463781ed3f7aa83c3153129eefb148070b&cup2key=7:2501762722 },<*>-<*>-<*> <*>:<*>:<*>.<*> <*>[<*>/<*>] [<*>=<*>] <*>(<*>) <*> <*> <*> request: <NSMutableURLRequest: <*>> { <*>: <*>:<*>?<*>=<*>&<*>=<*>:<*> },d59c694c
1200,Jul,5,10:52:16,calvisitor-10-105-160-179,GoogleSoftwareUpdateAgent,35861,,2017-07-05 10:52:16.977 GoogleSoftwareUpdateAgent[35861/0x700000323000] [lvl=2] -[KSPrefetchAction performAction] KSPrefetchAction no updates to prefetch.,<*>-<*>-<*> <*>:<*>:<*>.<*> <*>[<*>/<*>] [<*>=<*>] -[<*> <*>] <*> <*> updates to prefetch.,a554f537
1201,Jul,5,10:56:49,calvisitor-10-105-160-179,Safari,9852,,KeychainGetICDPStatus: status: off,KeychainGetICDPStatus: status: off,7a123c93
1202,Jul,5,10:57:01,calvisitor-10-105-160-179,QQ,10018,,2017/07/05 10:57:01.130 | I | VoipWrapper  | DAVEngineImpl.cpp:1400:Close             | close video chat. llFriendUIN = 1742124257.,<*> <*>:<*>:<*>.<*> | <*> | <*>  | <*>.<*>:<*>:<*>             | <*> <*> <*>. <*> = <*>.,156f26e3
1203,Jul,5,10:57:41,calvisitor-10-105-160-179,kernel,0,,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 12 unplug = 0,IOThunderboltSwitch<<*>>(<*>)::<*> - <*> <*> <*> <*> <*> = <*> <*> = <*> <*> = <*>,e0562617
1204,Jul,5,10:58:22,calvisitor-10-105-160-179,com.apple.xpc.launchd,1,com.apple.xpc.launchd.domain.pid.WebContent.35873,"Path not allowed in target domain: type = pid, path = /System/Library/StagedFrameworks/Safari/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SocialHelper.xpc/Contents/MacOS/com.apple.Safari.SocialHelper error = 147: The specified service did not ship in the requestor's bundle, origin = /System/Library/StagedFrameworks/Safari/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc","Path <*> <*> in target domain: type = <*>, path = <*> <*> = <*>: <*> <*> <*> <*> <*> <*> <*> the requestor's bundle, origin = <*>",be447dd5
1205,Jul,5,10:58:44,calvisitor-10-105-160-179,imagent,355,,<IMMacNotificationCenterManager: 0x7fdcc9d16380>: notification observer: com.apple.FaceTime   notification: __CFNotification 0x7fdcc9d19110 {name = _NSDoNotDisturbEnabledNotification},IMMacNotificationCenterManager<<*>: <*>>: <*> <*>: notification   <*>: <*> name {_NSDoNotDisturbEnabledNotification = ,7211a973
1206,Jul,5,10:58:44,calvisitor-10-105-160-179,kernel,0,,"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0","Setting BTCoex Config: enable_2G:<*>, <*>:<*>, <*>:<*>, <*>:<*>",94cb9932
1207,Jul,5,11:01:10,authorMacBook-Pro,corecaptured,35877,,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,CCIOReporterFormatter::<*> <*> <*>,0d41a3a4
1208,Jul,5,11:01:55,calvisitor-10-105-160-179,corecaptured,35877,,Received Capture Event,Received Capture Event,3f143fab
1209,Jul,5,11:01:55,calvisitor-10-105-160-179,corecaptured,35877,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-05_11,01,55.983179]-AirPortBrcm4360_Logs-006.txt, Current File [2017-07-05_11,01,55.983179]-AirPortBrcm4360_Logs-006.txt","CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>,<*>,<*>.<*>]-<*>-<*>.<*>, <*> <*> [<*>-<*>-<*>,<*>,<*>.<*>]-<*>-<*>.<*>",3101304d
1210,Jul,5,11:39:37,calvisitor-10-105-160-179,symptomsd,215,,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,NetworkAnalyticsEngine-[_writeJournalRecord fromCellFingerprint:key:<*>:<*>:<*>:<*>:<*>:] of the primary key failed Dropping. the journal record ,8fdd81ef
1211,Jul,5,11:39:38,authorMacBook-Pro,corecaptured,35877,,CCProfileMonitor::freeResources done,CCProfileMonitor::freeResources done,5722d0e3
1212,Jul,5,11:39:39,authorMacBook-Pro,corecaptured,35889,,"CCFile::copyFile fileName is [2017-07-05_11,39,39.743225]-CCIOReporter-001.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-05_11,39,39.743225]-CCIOReporter-001.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-05_11,39,38.739976]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-05_11,39,39.743225]-CCIOReporter-001.xml","CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>.<*>]-<*>-<*>.<*>, <*> path:<*>[<*>-<*>-<*>,<*>,<*>.<*>]-<*>-<*>.<*>, <*> <*>:<*>[<*>-<*>-<*>,<*>,<*>.<*>]=<*>:<*>:<*>:<*>[<*>-<*>-<*>,<*>,<*>.<*>]-<*>-<*>.<*>",e69731ac
