LineId,Time,Component,Pid,Content,EventTemplate,EventId
1196,20171223-22:53:12:716,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,dd5e8a75
1197,20171223-22:53:12:716,Step_StandStepCounter,30002312,flush sensor data,flush <*> <*>,63254ea4
1198,20171223-22:53:12:718,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29431618,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1199,20171223-22:53:12:718,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29437037,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1200,20171223-22:53:12:720,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,93067dc4
1201,20171223-22:53:12:731,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1202,20171223-22:53:12:737,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1203,20171223-22:53:12:737,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,5cdf7db4
1204,20171223-22:53:12:818,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,93067dc4
1205,20171223-22:53:12:820,Step_LSC,30002312,onExtend:1514040793000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1206,20171223-22:53:13:15,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,93067dc4
1207,20171223-22:53:13:16,Step_LSC,30002312,onExtend:1514040793000 0 0 0,onExtend:<*> <*> <*> <*>,959a0db3
1208,20171223-22:53:13:38,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29437037,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1209,20171223-22:53:13:39,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040720000##7189##549659##8661##16256##29437358,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1210,20171223-22:53:13:45,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1211,20171223-22:53:13:48,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1212,20171223-22:54:0:118,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1213,20171223-22:54:55:20,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,93067dc4
1214,20171223-22:54:55:29,Step_LSC,30002312,onExtend:1514040895000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1215,20171223-22:54:55:330,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040720000##7189##549659##8661##16256##29437358,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1216,20171223-22:54:55:331,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040780000##7189##549659##8661##16256##29539649,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1217,20171223-22:54:55:346,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1218,20171223-22:54:55:361,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1219,20171223-22:55:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1220,20171223-22:55:20:126,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,b891c816
1221,20171223-22:55:55:699,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,93067dc4
1222,20171223-22:55:55:702,Step_LSC,30002312,onExtend:1514040956000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1223,20171223-22:55:55:730,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,b080c338
1224,20171223-22:55:55:733,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,dd5e8a75
1225,20171223-22:55:55:733,Step_StandStepCounter,30002312,flush sensor data,flush <*> <*>,63254ea4
1226,20171223-22:55:55:734,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040780000##7189##549659##8661##16256##29539649,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1227,20171223-22:55:55:735,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040840000##7189##549659##8661##16256##29600053,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1228,20171223-22:55:55:735,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,93067dc4
1229,20171223-22:55:55:746,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1230,20171223-22:55:55:748,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1231,20171223-22:55:55:748,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,5cdf7db4
1232,20171223-22:55:55:834,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,93067dc4
1233,20171223-22:55:55:835,Step_LSC,30002312,onExtend:1514040956000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1234,20171223-22:55:56:24,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,93067dc4
1235,20171223-22:55:56:27,Step_LSC,30002312,onExtend:1514040956000 0 0 0,onExtend:<*> <*> <*> <*>,959a0db3
1236,20171223-22:55:56:53,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040840000##7189##549659##8661##16256##29600053,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1237,20171223-22:55:56:53,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514040840000##7189##549659##8661##16256##29600372,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1238,20171223-22:55:56:62,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1239,20171223-22:55:56:64,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1240,20171223-22:56:0:140,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1241,20171223-22:56:6:185,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,b891c816
1242,20171223-22:57:46:409,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1243,20171223-22:59:36:579,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1244,20171223-23:1:5:778,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1245,20171223-23:2:31:995,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1246,20171223-23:3:16:894,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1247,20171223-23:5:7:189,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1248,20171223-23:6:7:350,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1249,20171223-23:7:6:75,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,93067dc4
1250,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514040966000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1251,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041026000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1252,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041086000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1253,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041146000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1254,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041206000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1255,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041266000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1256,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041326000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1257,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041386000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1258,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041446000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1259,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041506000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1260,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041566000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1261,20171223-23:7:6:86,Step_LSC,30002312,onExtend:1514041626000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1262,20171223-23:7:6:124,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,b080c338
1263,20171223-23:7:6:125,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,dd5e8a75
1264,20171223-23:7:6:125,Step_StandStepCounter,30002312,flush sensor data,flush <*> <*>,63254ea4
1265,20171223-23:7:6:126,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,93067dc4
1266,20171223-23:7:6:126,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514040840000##7189##549659##8661##16256##29600372,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1267,20171223-23:7:6:126,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30270445,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1268,20171223-23:7:6:137,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1269,20171223-23:7:6:142,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1270,20171223-23:7:6:145,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,5cdf7db4
1271,20171223-23:7:6:226,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,93067dc4
1272,20171223-23:7:6:232,Step_LSC,30002312,onExtend:1514041627000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1273,20171223-23:7:6:309,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1274,20171223-23:7:6:445,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30270445,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1275,20171223-23:7:6:446,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30270764,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1276,20171223-23:7:6:453,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1277,20171223-23:7:6:455,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1278,20171223-23:7:7:71,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,93067dc4
1279,20171223-23:7:7:71,Step_LSC,30002312,onExtend:1514041627000 0 0 0,onExtend:<*> <*> <*> <*>,959a0db3
1280,20171223-23:7:7:373,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30270764,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1281,20171223-23:7:7:374,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30271693,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1282,20171223-23:7:7:391,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1283,20171223-23:7:7:400,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1284,20171223-23:7:50:264,Step_LSC,30002312,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,getTodaySportData <*>=<*>.<*>.<*>.<*>.<*>@<*>,e7f7c46b
1285,20171223-23:7:50:266,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,5cdf7db4
1286,20171223-23:7:50:266,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30271693,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1287,20171223-23:7:50:267,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30314585,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1288,20171223-23:7:50:274,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1289,20171223-23:7:50:279,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1290,20171223-23:7:50:304,Step_LSC,30002312,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,getTodaySportData <*>=<*>.<*>.<*>.<*>.<*>@<*>,e7f7c46b
1291,20171223-23:7:51:222,Step_LSC,30002312,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,getTodaySportData <*>=<*>.<*>.<*>.<*>.<*>@<*>,e7f7c46b
1292,20171223-23:7:51:224,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,5cdf7db4
1293,20171223-23:7:51:225,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30314585,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1294,20171223-23:7:51:228,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041560000##7189##549659##8661##16256##30315546,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1295,20171223-23:7:51:235,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1296,20171223-23:7:51:238,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1297,20171223-23:7:51:314,Step_LSC,30002312,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,getTodaySportData <*>=<*>.<*>.<*>.<*>.<*>@<*>,e7f7c46b
1298,20171223-23:8:0:112,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1299,20171223-23:8:9:229,Step_LSC,30002312,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,getTodaySportData <*>=<*>.<*>.<*>.<*>.<*>@<*>,e7f7c46b
1300,20171223-23:8:9:233,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,REPORT : <*> <*> <*> <*>,5cdf7db4
1301,20171223-23:8:9:235,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041560000##7189##549659##8661##16256##30315546,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1302,20171223-23:8:9:235,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041620000##7189##549659##8661##16256##30333554,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1303,20171223-23:8:9:248,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1304,20171223-23:8:9:253,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1305,20171223-23:8:9:293,Step_LSC,30002312,getTodaySportData mStepsRecordManager=com.huawei.health.g.c@8a2a501,getTodaySportData <*>=<*>.<*>.<*>.<*>.<*>@<*>,e7f7c46b
1306,20171223-23:8:19:101,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,93067dc4
1307,20171223-23:8:19:116,Step_LSC,30002312,onExtend:1514041699000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1308,20171223-23:8:19:403,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514041620000##7189##549659##8661##16256##30333554,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0da1d5d7
1309,20171223-23:8:19:404,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514041620000##7189##549659##8661##16256##30343722,setTodayTotalDetailSteps=<*>##<*>##<*>##<*>##<*>##<*>,bb249f67
1310,20171223-23:8:19:419,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,calculateCaloriesWithCache totalCalories=<*>,ec91e8ec
1311,20171223-23:8:19:432,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,calculateAltitudeWithCache <*>=<*>,b823261f
1312,20171223-23:8:41:127,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,onReceive action: android.intent.action.SCREEN_OFF,b891c816
1313,20171223-23:10:37:857,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1314,20171223-23:11:38:10,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1315,20171223-23:12:28:131,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1316,20171223-23:13:47:8,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1317,20171223-23:14:2:860,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,processHandleBroadcastAction action:android.intent.action.TIME_TICK,d01a3f34
1318,20171223-23:14:24:380,Step_LSC,30002312,onStandStepChanged 3761,onStandStepChanged <*>,93067dc4
1319,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514041722000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1320,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514041782000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1321,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514041842000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1322,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514041902000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1323,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514041962000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1324,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514042022000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1325,20171223-23:14:24:384,Step_LSC,30002312,onExtend:1514042082000 0 0 5,onExtend:<*> <*> <*> <*>,959a0db3
1326,20171223-23:14:24:389,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,onReceive action: android.intent.action.SCREEN_ON,b080c338
1327,20171223-23:14:24:390,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,dd5e8a75
